5,2017-12-01 10,485
6,2017-12-01 10,660
7,2017-12-01 10,201
8,2017-12-01 10,2319
9,2017-12-01 10,155
10,2017-12-01 10,771
11,2017-12-01 10,474
12,2017-12-01 10,2337
13,2017-12-01 10,324
14,2017-12-01 10,619
15,2017-12-01 10,506
16,2017-12-01 10,834
17,2017-12-01 10,680
18,2017-12-01 10,352
19,2017-12-01 10,444
20,2017-12-01 10,1830
21,2017-12-01 10,660
22,2017-12-01 10,314
23,2017-12-01 10,325
24,2017-12-01 10,1124
25,2017-12-01 10,921
26,2017-12-01 10,431
27,2017-12-01 10,785
28,2017-12-01 10,600
29,2017-12-01 10,1059
30,2017-12-01 10,541
31,2017-12-01 10,897
32,2017-12-01 10,355
33,2017-12-01 10,626
1,2017-12-01 11,834
2,2017-12-01 11,792
3,2017-12-01 11,1606
4,2017-12-01 11,763
5,2017-12-01 11,725
6,2017-12-01 11,1040
7,2017-12-01 11,329
8,2017-12-01 11,6429
9,2017-12-01 11,254
10,2017-12-01 11,4460
11,2017-12-01 11,841
12,2017-12-01 11,6859
13,2017-12-01 11,437
14,2017-12-01 11,643
15,2017-12-01 11,461
16,2017-12-01 11,925
17,2017-12-01 11,1295
18,2017-12-01 11,454
19,2017-12-01 11,682
20,2017-12-01 11,2593
21,2017-12-01 11,1200
22,2017-12-01 11,370
23,2017-12-01 11,409
24,2017-12-01 11,1365
25,2017-12-01 11,1702
26,2017-12-01 11,685
27,2017-12-01 11,803
28,2017-12-01 11,1100
29,2017-12-01 11,4591
30,2017-12-01 11,713
31,2017-12-01 11,1399
32,2017-12-01 11,611
33,2017-12-01 11,725
1,2017-12-01 12,1434
2,2017-12-01 12,1009
3,2017-12-01 12,2269
4,2017-12-01 12,1174
5,2017-12-01 12,1265
6,2017-12-01 12,1615
7,2017-12-01 12,696
8,2017-12-01 12,8122
9,2017-12-01 12,599
10,2017-12-01 12,5919
11,2017-12-01 12,1239
12,2017-12-01 12,8795
13,2017-12-01 12,777
14,2017-12-01 12,658
15,2017-12-01 12,717
16,2017-12-01 12,872
17,2017-12-01 12,1998
18,2017-12-01 12,556
19,2017-12-01 12,931
20,2017-12-01 12,2218
21,2017-12-01 12,1575
22,2017-12-01 12,352
23,2017-12-01 12,690
24,2017-12-01 12,1406
25,2017-12-01 12,2483
26,2017-12-01 12,938
27,2017-12-01 12,579
28,2017-12-01 12,1587
29,2017-12-01 12,5878
30,2017-12-01 12,896
31,2017-12-01 12,2289
32,2017-12-01 12,907
33,2017-12-01 12,574
1,2017-12-01 13,900
2,2017-12-01 13,945
3,2017-12-01 13,1558
4,2017-12-01 13,671
5,2017-12-01 13,755
6,2017-12-01 13,1002
7,2017-12-01 13,542
8,2017-12-01 13,3495
9,2017-12-01 13,516
10,2017-12-01 13,1524
11,2017-12-01 13,1006
12,2017-12-01 13,3619
13,2017-12-01 13,519
14,2017-12-01 13,620
15,2017-12-01 13,598
16,2017-12-01 13,630
17,2017-12-01 13,1045
18,2017-12-01 13,451
19,2017-12-01 13,914
20,2017-12-01 13,1490
21,2017-12-01 13,858
22,2017-12-01 13,412
23,2017-12-01 13,572
24,2017-12-01 13,1202
25,2017-12-01 13,1315
26,2017-12-01 13,597
27,2017-12-01 13,1258
28,2017-12-01 13,886
29,2017-12-01 13,2105
30,2017-12-01 13,708
31,2017-12-01 13,1637
32,2017-12-01 13,578
33,2017-12-01 13,1190
1,2017-12-01 14,648
2,2017-12-01 14,491
3,2017-12-01 14,1206
4,2017-12-01 14,626
5,2017-12-01 14,545
6,2017-12-01 14,711
7,2017-12-01 14,285
8,2017-12-01 14,2189
9,2017-12-01 14,269
10,2017-12-01 14,608
11,2017-12-01 14,448
12,2017-12-01 14,2153
13,2017-12-01 14,330
14,2017-12-01 14,544
15,2017-12-01 14,500
16,2017-12-01 14,517
17,2017-12-01 14,810
18,2017-12-01 14,434
19,2017-12-01 14,410
20,2017-12-01 14,2135
21,2017-12-01 14,896
22,2017-12-01 14,246
23,2017-12-01 14,265
24,2017-12-01 14,870
25,2017-12-01 14,1079
26,2017-12-01 14,419
27,2017-12-01 14,547
28,2017-12-01 14,727
29,2017-12-01 14,967
30,2017-12-01 14,569
31,2017-12-01 14,1053
32,2017-12-01 14,437
33,2017-12-01 14,423
1,2017-12-01 15,800
2,2017-12-01 15,641
3,2017-12-01 15,1243
4,2017-12-01 15,546
5,2017-12-01 15,658
6,2017-12-01 15,816
7,2017-12-01 15,329
8,2017-12-01 15,2562
9,2017-12-01 15,314
10,2017-12-01 15,792
11,2017-12-01 15,759
12,2017-12-01 15,2404
13,2017-12-01 15,398
14,2017-12-01 15,669
15,2017-12-01 15,804
16,2017-12-01 15,733
17,2017-12-01 15,770
18,2017-12-01 15,335
19,2017-12-01 15,605
20,2017-12-01 15,1993
21,2017-12-01 15,713
22,2017-12-01 15,626
23,2017-12-01 15,565
24,2017-12-01 15,1135
25,2017-12-01 15,1080
26,2017-12-01 15,493
27,2017-12-01 15,803
28,2017-12-01 15,628
29,2017-12-01 15,1144
30,2017-12-01 15,504
31,2017-12-01 15,1240
32,2017-12-01 15,405
33,2017-12-01 15,637
1,2017-12-01 16,647
2,2017-12-01 16,490
3,2017-12-01 16,956
4,2017-12-01 16,425
5,2017-12-01 16,581
6,2017-12-01 16,563
7,2017-12-01 16,278
8,2017-12-01 16,2191
9,2017-12-01 16,239
10,2017-12-01 16,960
11,2017-12-01 16,435
12,2017-12-01 16,2154
13,2017-12-01 16,312
14,2017-12-01 16,486
15,2017-12-01 16,1048
16,2017-12-01 16,612
17,2017-12-01 16,703
18,2017-12-01 16,371
19,2017-12-01 16,390
20,2017-12-01 16,1753
21,2017-12-01 16,630
22,2017-12-01 16,259
23,2017-12-01 16,282
24,2017-12-01 16,740
25,2017-12-01 16,960
26,2017-12-01 16,516
27,2017-12-01 16,619
28,2017-12-01 16,600
29,2017-12-01 16,1128
30,2017-12-01 16,552
31,2017-12-01 16,900
32,2017-12-01 16,388
33,2017-12-01 16,476
1,2017-12-01 17,817
2,2017-12-01 17,938
3,2017-12-01 17,1922
4,2017-12-01 17,736
5,2017-12-01 17,677
6,2017-12-01 17,1004
7,2017-12-01 17,419
8,2017-12-01 17,5766
9,2017-12-01 17,358
10,2017-12-01 17,3383
11,2017-12-01 17,962
12,2017-12-01 17,5281
13,2017-12-01 17,499
14,2017-12-01 17,618
15,2017-12-01 17,724
16,2017-12-01 17,763
17,2017-12-01 17,1210
18,2017-12-01 17,452
19,2017-12-01 17,831
20,2017-12-01 17,1918
21,2017-12-01 17,955
22,2017-12-01 17,516
23,2017-12-01 17,653
24,2017-12-01 17,1312
25,2017-12-01 17,1384
26,2017-12-01 17,837
27,2017-12-01 17,777
28,2017-12-01 17,995
29,2017-12-01 17,3802
30,2017-12-01 17,788
31,2017-12-01 17,1735
32,2017-12-01 17,695
33,2017-12-01 17,655
1,2017-12-01 18,903
2,2017-12-01 18,837
3,2017-12-01 18,1767
4,2017-12-01 18,886
5,2017-12-01 18,721
6,2017-12-01 18,1290
7,2017-12-01 18,479
8,2017-12-01 18,5106
9,2017-12-01 18,361
10,2017-12-01 18,2344
11,2017-12-01 18,718
12,2017-12-01 18,5268
13,2017-12-01 18,495
14,2017-12-01 18,617
15,2017-12-01 18,538
16,2017-12-01 18,439
17,2017-12-01 18,1400
18,2017-12-01 18,459
19,2017-12-01 18,789
20,2017-12-01 18,1821
21,2017-12-01 18,1243
22,2017-12-01 18,271
23,2017-12-01 18,431
24,2017-12-01 18,1004
25,2017-12-01 18,1710
26,2017-12-01 18,607
27,2017-12-01 18,496
28,2017-12-01 18,1117
29,2017-12-01 18,2654
30,2017-12-01 18,825
31,2017-12-01 18,1722
32,2017-12-01 18,692
33,2017-12-01 18,488
1,2017-12-01 19,707
2,2017-12-01 19,650
3,2017-12-01 19,1252
4,2017-12-01 19,543
5,2017-12-01 19,638
6,2017-12-01 19,1120
7,2017-12-01 19,305
8,2017-12-01 19,3139
9,2017-12-01 19,225
10,2017-12-01 19,1362
11,2017-12-01 19,468
12,2017-12-01 19,3354
13,2017-12-01 19,379
14,2017-12-01 19,506
15,2017-12-01 19,364
16,2017-12-01 19,295
17,2017-12-01 19,1018
18,2017-12-01 19,368
19,2017-12-01 19,560
20,2017-12-01 19,1092
21,2017-12-01 19,754
22,2017-12-01 19,172
23,2017-12-01 19,287
24,2017-12-01 19,545
25,2017-12-01 19,1055
26,2017-12-01 19,507
27,2017-12-01 19,361
28,2017-12-01 19,810
29,2017-12-01 19,1452
30,2017-12-01 19,601
31,2017-12-01 19,1169
32,2017-12-01 19,486
33,2017-12-01 19,342
1,2017-12-01 20,670
2,2017-12-01 20,461
3,2017-12-01 20,999
4,2017-12-01 20,502
5,2017-12-01 20,589
6,2017-12-01 20,916
7,2017-12-01 20,310
8,2017-12-01 20,2261
9,2017-12-01 20,240
10,2017-12-01 20,982
11,2017-12-01 20,417
12,2017-12-01 20,2259
13,2017-12-01 20,363
14,2017-12-01 20,362
15,2017-12-01 20,353
16,2017-12-01 20,230
17,2017-12-01 20,913
18,2017-12-01 20,348
19,2017-12-01 20,386
20,2017-12-01 20,726
21,2017-12-01 20,599
22,2017-12-01 20,159
23,2017-12-01 20,313
24,2017-12-01 20,514
25,2017-12-01 20,784
26,2017-12-01 20,421
27,2017-12-01 20,314
28,2017-12-01 20,801
29,2017-12-01 20,1074
30,2017-12-01 20,566
31,2017-12-01 20,867
32,2017-12-01 20,363
33,2017-12-01 20,294
1,2017-12-01 21,508
2,2017-12-01 21,537
3,2017-12-01 21,932
4,2017-12-01 21,472
5,2017-12-01 21,550
6,2017-12-01 21,705
7,2017-12-01 21,229
8,2017-12-01 21,2070
9,2017-12-01 21,182
10,2017-12-01 21,730
11,2017-12-01 21,506
12,2017-12-01 21,1970
13,2017-12-01 21,390
14,2017-12-01 21,315
15,2017-12-01 21,277
16,2017-12-01 21,249
17,2017-12-01 21,982
18,2017-12-01 21,380
19,2017-12-01 21,466
20,2017-12-01 21,607
21,2017-12-01 21,588
22,2017-12-01 21,163
23,2017-12-01 21,369
24,2017-12-01 21,362
25,2017-12-01 21,804
26,2017-12-01 21,441
27,2017-12-01 21,264
28,2017-12-01 21,807
29,2017-12-01 21,880
30,2017-12-01 21,543
31,2017-12-01 21,934
32,2017-12-01 21,380
33,2017-12-01 21,257
1,2017-12-01 22,605
2,2017-12-01 22,658
3,2017-12-01 22,1062
4,2017-12-01 22,694
5,2017-12-01 22,578
6,2017-12-01 22,771
7,2017-12-01 22,212
8,2017-12-01 22,2252
9,2017-12-01 22,180
10,2017-12-01 22,375
11,2017-12-01 22,769
12,2017-12-01 22,1888
13,2017-12-01 22,428
14,2017-12-01 22,305
15,2017-12-01 22,330
16,2017-12-01 22,223
17,2017-12-01 22,1172
18,2017-12-01 22,595
19,2017-12-01 22,623
20,2017-12-01 22,610
21,2017-12-01 22,809
22,2017-12-01 22,156
23,2017-12-01 22,370
24,2017-12-01 22,458
25,2017-12-01 22,931
26,2017-12-01 22,463
27,2017-12-01 22,244
28,2017-12-01 22,901
29,2017-12-01 22,556
30,2017-12-01 22,683
31,2017-12-01 22,1127
32,2017-12-01 22,400
33,2017-12-01 22,264
1,2017-12-01 23,375
2,2017-12-01 23,378
3,2017-12-01 23,440
4,2017-12-01 23,500
5,2017-12-01 23,360
6,2017-12-01 23,491
7,2017-12-01 23,132
8,2017-12-01 23,632
9,2017-12-01 23,129
10,2017-12-01 23,182
11,2017-12-01 23,401
12,2017-12-01 23,536
13,2017-12-01 23,283
14,2017-12-01 23,100
15,2017-12-01 23,118
16,2017-12-01 23,57
17,2017-12-01 23,605
18,2017-12-01 23,335
19,2017-12-01 23,338
20,2017-12-01 23,245
21,2017-12-01 23,548
22,2017-12-01 23,21
23,2017-12-01 23,289
24,2017-12-01 23,121
25,2017-12-01 23,314
26,2017-12-01 23,273
27,2017-12-01 23,41
28,2017-12-01 23,456
29,2017-12-01 23,271
30,2017-12-01 23,470
31,2017-12-01 23,446
32,2017-12-01 23,177
33,2017-12-01 23,51
1,2017-12-02 00,386
2,2017-12-02 00,659
3,2017-12-02 00,87
4,2017-12-02 00,173
5,2017-12-02 00,282
6,2017-12-02 00,354
7,2017-12-02 00,156
8,2017-12-02 00,63
9,2017-12-02 00,357
10,2017-12-02 00,38
11,2017-12-02 00,501
12,2017-12-02 00,82
13,2017-12-02 00,80
14,2017-12-02 00,27
15,2017-12-02 00,20
16,2017-12-02 00,13
17,2017-12-02 00,338
18,2017-12-02 00,422
19,2017-12-02 00,382
20,2017-12-02 00,42
21,2017-12-02 00,221
22,2017-12-02 00,5
23,2017-12-02 00,501
24,2017-12-02 00,17
25,2017-12-02 00,173
26,2017-12-02 00,61
27,2017-12-02 00,17
28,2017-12-02 00,184
29,2017-12-02 00,48
30,2017-12-02 00,433
31,2017-12-02 00,117
32,2017-12-02 00,17
33,2017-12-02 00,16
1,2017-12-02 01,832
2,2017-12-02 01,805
3,2017-12-02 01,74
4,2017-12-02 01,179
5,2017-12-02 01,268
6,2017-12-02 01,355
7,2017-12-02 01,155
8,2017-12-02 01,36
9,2017-12-02 01,300
10,2017-12-02 01,12
11,2017-12-02 01,433
12,2017-12-02 01,43
13,2017-12-02 01,39
14,2017-12-02 01,22
15,2017-12-02 01,12
16,2017-12-02 01,9
17,2017-12-02 01,286
18,2017-12-02 01,564
19,2017-12-02 01,361
20,2017-12-02 01,22
21,2017-12-02 01,558
22,2017-12-02 01,3
23,2017-12-02 01,644
24,2017-12-02 01,5
25,2017-12-02 01,428
26,2017-12-02 01,33
27,2017-12-02 01,20
28,2017-12-02 01,209
29,2017-12-02 01,10
30,2017-12-02 01,367
31,2017-12-02 01,222
32,2017-12-02 01,17
33,2017-12-02 01,17
1,2017-12-02 02,564
2,2017-12-02 02,507
3,2017-12-02 02,49
4,2017-12-02 02,121
5,2017-12-02 02,155
6,2017-12-02 02,253
7,2017-12-02 02,82
8,2017-12-02 02,29
9,2017-12-02 02,304
10,2017-12-02 02,7
11,2017-12-02 02,236
12,2017-12-02 02,24
13,2017-12-02 02,20
14,2017-12-02 02,24
15,2017-12-02 02,12
16,2017-12-02 02,9
17,2017-12-02 02,152
18,2017-12-02 02,400
19,2017-12-02 02,273
20,2017-12-02 02,19
21,2017-12-02 02,375
22,2017-12-02 02,3
23,2017-12-02 02,890
24,2017-12-02 02,8
25,2017-12-02 02,507
26,2017-12-02 02,13
27,2017-12-02 02,26
28,2017-12-02 02,108
29,2017-12-02 02,7
30,2017-12-02 02,365
31,2017-12-02 02,101
32,2017-12-02 02,9
33,2017-12-02 02,17
1,2017-12-02 03,434
2,2017-12-02 03,665
3,2017-12-02 03,39
4,2017-12-02 03,101
5,2017-12-02 03,132
6,2017-12-02 03,205
7,2017-12-02 03,75
8,2017-12-02 03,21
9,2017-12-02 03,162
10,2017-12-02 03,5
11,2017-12-02 03,184
12,2017-12-02 03,19
13,2017-12-02 03,18
14,2017-12-02 03,19
15,2017-12-02 03,10
16,2017-12-02 03,9
17,2017-12-02 03,108
18,2017-12-02 03,336
19,2017-12-02 03,240
20,2017-12-02 03,19
21,2017-12-02 03,349
22,2017-12-02 03,2
23,2017-12-02 03,1035
24,2017-12-02 03,4
25,2017-12-02 03,460
26,2017-12-02 03,15
27,2017-12-02 03,15
28,2017-12-02 03,97
29,2017-12-02 03,8
30,2017-12-02 03,404
31,2017-12-02 03,116
32,2017-12-02 03,16
33,2017-12-02 03,14
1,2017-12-02 04,452
2,2017-12-02 04,863
3,2017-12-02 04,70
4,2017-12-02 04,91
5,2017-12-02 04,170
6,2017-12-02 04,285
7,2017-12-02 04,63
8,2017-12-02 04,36
9,2017-12-02 04,127
10,2017-12-02 04,12
11,2017-12-02 04,179
12,2017-12-02 04,36
13,2017-12-02 04,15
14,2017-12-02 04,17
15,2017-12-02 04,12
16,2017-12-02 04,12
17,2017-12-02 04,84
18,2017-12-02 04,358
19,2017-12-02 04,157
20,2017-12-02 04,21
21,2017-12-02 04,236
22,2017-12-02 04,2
23,2017-12-02 04,1145
24,2017-12-02 04,4
25,2017-12-02 04,438
26,2017-12-02 04,12
27,2017-12-02 04,17
28,2017-12-02 04,95
29,2017-12-02 04,17
30,2017-12-02 04,423
31,2017-12-02 04,91
32,2017-12-02 04,15
33,2017-12-02 04,15
1,2017-12-02 05,471
2,2017-12-02 05,689
3,2017-12-02 05,70
4,2017-12-02 05,98
5,2017-12-02 05,161
6,2017-12-02 05,312
7,2017-12-02 05,67
8,2017-12-02 05,69
9,2017-12-02 05,125
10,2017-12-02 05,20
11,2017-12-02 05,186
12,2017-12-02 05,71
13,2017-12-02 05,21
14,2017-12-02 05,20
15,2017-12-02 05,18
16,2017-12-02 05,17
17,2017-12-02 05,136
18,2017-12-02 05,349
19,2017-12-02 05,226
20,2017-12-02 05,24
21,2017-12-02 05,286
22,2017-12-02 05,2
23,2017-12-02 05,1021
24,2017-12-02 05,11
25,2017-12-02 05,428
26,2017-12-02 05,27
27,2017-12-02 05,21
28,2017-12-02 05,157
29,2017-12-02 05,31
30,2017-12-02 05,513
31,2017-12-02 05,70
32,2017-12-02 05,22
33,2017-12-02 05,19
1,2017-12-02 06,368
2,2017-12-02 06,502
3,2017-12-02 06,123
4,2017-12-02 06,154
5,2017-12-02 06,171
6,2017-12-02 06,291
7,2017-12-02 06,84
8,2017-12-02 06,325
9,2017-12-02 06,130
10,2017-12-02 06,99
11,2017-12-02 06,242
12,2017-12-02 06,357
13,2017-12-02 06,65
14,2017-12-02 06,46
15,2017-12-02 06,61
16,2017-12-02 06,38
17,2017-12-02 06,333
18,2017-12-02 06,395
19,2017-12-02 06,315
20,2017-12-02 06,36
21,2017-12-02 06,263
22,2017-12-02 06,12
23,2017-12-02 06,529
24,2017-12-02 06,92
25,2017-12-02 06,326
26,2017-12-02 06,82
27,2017-12-02 06,26
28,2017-12-02 06,262
29,2017-12-02 06,164
30,2017-12-02 06,659
31,2017-12-02 06,104
32,2017-12-02 06,43
33,2017-12-02 06,28
1,2017-12-02 07,293
2,2017-12-02 07,371
3,2017-12-02 07,291
4,2017-12-02 07,192
5,2017-12-02 07,278
6,2017-12-02 07,313
7,2017-12-02 07,117
8,2017-12-02 07,1422
9,2017-12-02 07,96
10,2017-12-02 07,476
11,2017-12-02 07,255
12,2017-12-02 07,1659
13,2017-12-02 07,163
14,2017-12-02 07,125
15,2017-12-02 07,252
16,2017-12-02 07,114
17,2017-12-02 07,530
18,2017-12-02 07,378
19,2017-12-02 07,310
20,2017-12-02 07,72
21,2017-12-02 07,201
22,2017-12-02 07,146
23,2017-12-02 07,183
24,2017-12-02 07,234
25,2017-12-02 07,282
26,2017-12-02 07,227
27,2017-12-02 07,116
28,2017-12-02 07,358
29,2017-12-02 07,635
30,2017-12-02 07,436
31,2017-12-02 07,310
32,2017-12-02 07,165
33,2017-12-02 07,125
1,2017-12-02 08,514
2,2017-12-02 08,466
3,2017-12-02 08,747
4,2017-12-02 08,370
5,2017-12-02 08,507
6,2017-12-02 08,442
7,2017-12-02 08,198
8,2017-12-02 08,2590
9,2017-12-02 08,159
