loc_id,time_stamp,num_of_people
17,2017-01-05 08,881
17,2017-01-05 09,655
17,2017-01-05 10,361
17,2017-01-05 11,511
17,2017-01-05 12,883
17,2017-01-05 13,662
17,2017-01-05 14,572
17,2017-01-05 15,382
17,2017-01-05 16,320
17,2017-01-05 17,687
17,2017-01-05 18,574
17,2017-01-05 19,469
17,2017-01-05 20,334
17,2017-01-05 21,377
17,2017-01-05 22,563
17,2017-01-05 23,349
17,2017-01-06 00,406.5
17,2017-01-06 01,236
17,2017-01-06 02,27
17,2017-01-06 03,32
17,2017-01-06 04,42
17,2017-01-06 05,25
17,2017-01-06 06,59
17,2017-01-06 07,240
17,2017-01-06 08,582
17,2017-01-06 09,502
17,2017-01-06 10,338
17,2017-01-06 11,539
17,2017-01-06 12,1294
17,2017-01-06 13,1093
17,2017-01-06 14,934.375
17,2017-01-06 15,472
17,2017-01-06 16,350
17,2017-01-06 17,755
17,2017-01-06 18,712
17,2017-01-06 19,393
17,2017-01-06 20,426
17,2017-01-06 21,404
17,2017-01-06 22,546
17,2017-01-06 23,307
17,2017-01-07 00,142
17,2017-01-07 01,178
17,2017-01-07 02,42
17,2017-01-07 03,25
17,2017-01-07 04,36
17,2017-01-07 05,42
17,2017-01-07 06,273.75
17,2017-01-07 07,361
17,2017-01-07 08,623
17,2017-01-07 09,394
17,2017-01-07 10,416
17,2017-01-07 11,666
17,2017-01-07 12,855
17,2017-01-07 13,497
17,2017-01-07 14,448
17,2017-01-07 15,375
17,2017-01-07 16,435
17,2017-01-07 17,703
17,2017-01-07 18,611
17,2017-01-07 19,387
17,2017-01-07 20,324
17,2017-01-07 21,257
17,2017-01-07 22,460
17,2017-01-07 23,499
17,2017-01-08 00,398
17,2017-01-08 01,241.5
17,2017-01-08 02,36
17,2017-01-08 03,42
17,2017-01-08 04,37
17,2017-01-08 05,42
17,2017-01-08 06,53
17,2017-01-08 07,368
17,2017-01-08 08,583
17,2017-01-08 09,490
17,2017-01-08 10,464
17,2017-01-08 11,732
17,2017-01-08 12,896
17,2017-01-08 13,660
17,2017-01-08 14,420
17,2017-01-08 15,376
17,2017-01-08 16,422
17,2017-01-08 17,660
17,2017-01-08 18,810
17,2017-01-08 19,411
17,2017-01-08 20,402
17,2017-01-08 21,372
17,2017-01-08 22,629
17,2017-01-08 23,354
17,2017-01-09 00,230
17,2017-01-09 01,83
17,2017-01-09 02,57
17,2017-01-09 03,49
17,2017-01-09 04,37
17,2017-01-09 05,43
17,2017-01-09 06,88
17,2017-01-09 07,273
17,2017-01-09 08,451
17,2017-01-09 09,547
17,2017-01-09 10,493
17,2017-01-09 11,677
17,2017-01-09 12,812
17,2017-01-09 13,551
17,2017-01-09 14,600
17,2017-01-09 15,387
17,2017-01-09 16,359
17,2017-01-09 17,634
17,2017-01-09 18,676
17,2017-01-09 19,409
17,2017-01-09 20,336
17,2017-01-09 21,395
17,2017-01-09 22,757
17,2017-01-09 23,374
17,2017-01-10 00,334
17,2017-01-10 01,241.5
17,2017-01-10 02,158.5
17,2017-01-10 03,152.5
17,2017-01-10 04,148.0
17,2017-01-10 05,151.75
17,2017-01-10 06,273.75
17,2017-01-10 07,637
17,2017-01-10 08,806
17,2017-01-10 09,435
17,2017-01-10 10,422
17,2017-01-10 11,527
17,2017-01-10 12,592
17,2017-01-10 13,705
17,2017-01-10 14,660
17,2017-01-10 15,394
17,2017-01-10 16,297
17,2017-01-10 17,676
17,2017-01-10 18,749
17,2017-01-10 19,531
17,2017-01-10 20,654
17,2017-01-10 21,614
17,2017-01-10 22,785
17,2017-01-10 23,294
17,2017-01-11 00,406.5
17,2017-01-11 01,241.5
17,2017-01-11 02,158.5
17,2017-01-11 03,152.5
17,2017-01-11 04,148.0
17,2017-01-11 05,144
17,2017-01-11 06,273.75
17,2017-01-11 07,214
17,2017-01-11 08,504
17,2017-01-11 09,566
17,2017-01-11 10,345
17,2017-01-11 11,480
17,2017-01-11 12,815
17,2017-01-11 13,461
17,2017-01-11 14,543
17,2017-01-11 15,344
17,2017-01-11 16,316
17,2017-01-11 17,582
17,2017-01-11 18,677
17,2017-01-11 19,587
17,2017-01-11 20,451
17,2017-01-11 21,445
17,2017-01-11 22,700
17,2017-01-11 23,411
17,2017-01-12 00,152
17,2017-01-12 01,92
17,2017-01-12 02,77
17,2017-01-12 03,57
17,2017-01-12 04,60
17,2017-01-12 05,74
17,2017-01-12 06,122
17,2017-01-12 07,300
17,2017-01-12 08,562
17,2017-01-12 09,359
17,2017-01-12 10,389
17,2017-01-12 11,618
17,2017-01-12 12,880
17,2017-01-12 13,633
17,2017-01-12 14,536
17,2017-01-12 15,348
17,2017-01-12 16,370
17,2017-01-12 17,700
17,2017-01-12 18,778
17,2017-01-12 19,509
17,2017-01-12 20,358
17,2017-01-12 21,361
17,2017-01-12 22,596
17,2017-01-12 23,441
17,2017-01-13 00,295
17,2017-01-13 01,72
17,2017-01-13 02,56
17,2017-01-13 03,58
17,2017-01-13 04,59
17,2017-01-13 05,66
17,2017-01-13 06,76
17,2017-01-13 07,359
17,2017-01-13 08,1019
17,2017-01-13 09,485
17,2017-01-13 10,358
17,2017-01-13 11,607
17,2017-01-13 12,734
17,2017-01-13 13,534
17,2017-01-13 14,560
17,2017-01-13 15,371
17,2017-01-13 16,291
17,2017-01-13 17,631
17,2017-01-13 18,675
17,2017-01-13 19,436
17,2017-01-13 20,360
17,2017-01-13 21,316
17,2017-01-13 22,482
17,2017-01-13 23,286
17,2017-01-14 00,128
17,2017-01-14 01,123
17,2017-01-14 02,58
17,2017-01-14 03,47
17,2017-01-14 04,49
17,2017-01-14 05,54
17,2017-01-14 06,61
17,2017-01-14 07,114
17,2017-01-14 08,286
17,2017-01-14 09,361
17,2017-01-14 10,559
17,2017-01-14 11,664
17,2017-01-14 12,711
17,2017-01-14 13,451
17,2017-01-14 14,390
17,2017-01-14 15,341
17,2017-01-14 16,404
17,2017-01-14 17,649
17,2017-01-14 18,677
17,2017-01-14 19,417
17,2017-01-14 20,333
17,2017-01-14 21,322
17,2017-01-14 22,428
17,2017-01-14 23,252
17,2017-01-15 00,105
17,2017-01-15 01,64
17,2017-01-15 02,28
17,2017-01-15 03,26
17,2017-01-15 04,28
17,2017-01-15 05,56
17,2017-01-15 06,273.75
17,2017-01-15 07,112
17,2017-01-15 08,245
17,2017-01-15 09,284
17,2017-01-15 10,351
17,2017-01-15 11,570
17,2017-01-15 12,633
17,2017-01-15 13,472
17,2017-01-15 14,357
17,2017-01-15 15,429
17,2017-01-15 16,353
17,2017-01-15 17,688
17,2017-01-15 18,608
17,2017-01-15 19,436
17,2017-01-15 20,416
17,2017-01-15 21,479
17,2017-01-15 22,798
17,2017-01-15 23,519
17,2017-01-16 00,406.5
17,2017-01-16 01,241.5
17,2017-01-16 02,158.5
17,2017-01-16 03,152.5
17,2017-01-16 04,148.0
17,2017-01-16 05,151.75
17,2017-01-16 06,181
17,2017-01-16 07,518
17,2017-01-16 08,478
17,2017-01-16 09,405
17,2017-01-16 10,297
17,2017-01-16 11,458
17,2017-01-16 12,789
17,2017-01-16 13,513
17,2017-01-16 14,520
17,2017-01-16 15,359
17,2017-01-16 16,290
17,2017-01-16 17,449
17,2017-01-16 18,565
17,2017-01-16 19,395
17,2017-01-16 20,346
17,2017-01-16 21,513
17,2017-01-16 22,543
17,2017-01-16 23,507
17,2017-01-17 00,406.5
17,2017-01-17 01,241.5
17,2017-01-17 02,158.5
17,2017-01-17 03,152.5
17,2017-01-17 04,55
17,2017-01-17 05,38
17,2017-01-17 06,70
17,2017-01-17 07,256
17,2017-01-17 08,590
17,2017-01-17 09,578
17,2017-01-17 10,509
17,2017-01-17 11,718
17,2017-01-17 12,993
17,2017-01-17 13,452
17,2017-01-17 14,489
17,2017-01-17 15,336
17,2017-01-17 16,349
17,2017-01-17 17,768
17,2017-01-17 18,721
17,2017-01-17 19,548
17,2017-01-17 20,391
17,2017-01-17 21,592
17,2017-01-17 22,605
17,2017-01-17 23,328
17,2017-01-18 00,406.5
17,2017-01-18 01,111
17,2017-01-18 02,77
17,2017-01-18 03,54
17,2017-01-18 04,50
17,2017-01-18 05,66
17,2017-01-18 06,92
17,2017-01-18 07,274
17,2017-01-18 08,739
17,2017-01-18 09,649
17,2017-01-18 10,408
17,2017-01-18 11,542
17,2017-01-18 12,1069
17,2017-01-18 13,630
17,2017-01-18 14,512
17,2017-01-18 15,449
17,2017-01-18 16,380
17,2017-01-18 17,578
17,2017-01-18 18,684
17,2017-01-18 19,389
17,2017-01-18 20,418
17,2017-01-18 21,448
17,2017-01-18 22,428
17,2017-01-18 23,533
17,2017-01-19 00,153
17,2017-01-19 01,33
17,2017-01-19 02,20
17,2017-01-19 03,24
17,2017-01-19 04,40
17,2017-01-19 05,63
17,2017-01-19 06,273.75
17,2017-01-19 07,475
17,2017-01-19 08,713
17,2017-01-19 09,737
17,2017-01-19 10,361
17,2017-01-19 11,510
17,2017-01-19 12,717
17,2017-01-19 13,664
17,2017-01-19 14,561
17,2017-01-19 15,513
17,2017-01-19 16,452
17,2017-01-19 17,545
17,2017-01-19 18,869
17,2017-01-19 19,353
17,2017-01-19 20,356
17,2017-01-19 21,308
17,2017-01-19 22,368
17,2017-01-19 23,157
17,2017-02-26 00,406.5
17,2017-02-26 01,241.5
17,2017-02-26 02,47
17,2017-02-26 03,32
17,2017-02-26 04,28
17,2017-02-26 05,34
17,2017-02-26 06,59
17,2017-02-26 07,185
17,2017-02-26 08,514
17,2017-02-26 09,704
17,2017-02-26 10,457
17,2017-02-26 11,800
17,2017-02-26 12,878
17,2017-02-26 13,636
17,2017-02-26 14,562
17,2017-02-26 15,460
17,2017-02-26 16,570
17,2017-02-26 17,781
17,2017-02-26 18,863
17,2017-02-26 19,611
17,2017-02-26 20,526
17,2017-02-26 21,483
17,2017-02-26 22,431
17,2017-02-26 23,289
17,2017-02-27 00,189
17,2017-02-27 01,92
17,2017-02-27 02,51
17,2017-02-27 03,46
17,2017-02-27 04,41
17,2017-02-27 05,35
17,2017-02-27 06,84
17,2017-02-27 07,354
17,2017-02-27 08,696
17,2017-02-27 09,543
17,2017-02-27 10,463
17,2017-02-27 11,590
17,2017-02-27 12,1294
17,2017-02-27 13,965
17,2017-02-27 14,934.375
17,2017-02-27 15,747.625
17,2017-02-27 16,496
17,2017-02-27 17,1017
17,2017-02-27 18,921
17,2017-02-27 19,620
17,2017-02-27 20,457
17,2017-02-27 21,509
17,2017-02-27 22,617
17,2017-02-27 23,305
17,2017-02-28 00,205
17,2017-02-28 01,94
17,2017-02-28 02,82
17,2017-02-28 03,61
17,2017-02-28 04,57
17,2017-02-28 05,57
17,2017-02-28 06,111
17,2017-02-28 07,397
17,2017-02-28 08,776
17,2017-02-28 09,176.5
17,2017-03-01 02,4
17,2017-03-01 03,27
17,2017-03-01 04,34
17,2017-03-01 05,62
17,2017-03-01 06,107
17,2017-03-01 07,476
17,2017-03-01 08,715
17,2017-03-01 09,567
17,2017-03-01 10,413
17,2017-03-01 11,644
17,2017-03-01 12,1111
17,2017-03-01 13,892
17,2017-03-01 14,620
17,2017-03-01 15,514
17,2017-03-01 16,452
17,2017-03-01 17,907
17,2017-03-01 18,1003
17,2017-03-01 19,521
17,2017-03-01 20,311
17,2017-03-01 21,418
17,2017-03-01 22,557
17,2017-03-01 23,314
17,2017-03-02 00,150
17,2017-03-02 01,85
17,2017-03-02 02,45
17,2017-03-02 03,44
17,2017-03-02 04,32
17,2017-03-02 05,36
17,2017-03-02 06,66
17,2017-03-02 07,446
17,2017-03-02 08,730
17,2017-03-02 09,550
17,2017-03-02 10,387
17,2017-03-02 11,606
17,2017-03-02 12,1072
17,2017-03-02 13,779
17,2017-03-02 14,583
17,2017-03-02 15,475
17,2017-03-02 16,411
17,2017-03-02 17,817
17,2017-03-02 18,867
17,2017-03-02 19,617
17,2017-03-02 20,404
17,2017-03-02 21,409
17,2017-03-02 22,514
17,2017-03-02 23,197
17,2017-03-03 00,149
17,2017-03-03 01,69
17,2017-03-03 02,45
17,2017-03-03 03,35
17,2017-03-03 04,39
17,2017-03-03 05,55
17,2017-03-03 06,79
17,2017-03-03 07,365
17,2017-03-03 08,779
17,2017-03-03 09,646
17,2017-03-03 10,383
17,2017-03-03 11,625
17,2017-03-03 12,1036
17,2017-03-03 13,880
17,2017-03-03 14,597
17,2017-03-03 15,495
17,2017-03-03 16,462
17,2017-03-03 17,811
17,2017-03-03 18,920
17,2017-03-03 19,552
17,2017-03-03 20,371
17,2017-03-03 21,396
17,2017-03-03 22,621
17,2017-03-03 23,401
17,2017-03-04 00,139
17,2017-03-04 01,91
17,2017-03-04 02,37
17,2017-03-04 03,37
17,2017-03-04 04,46
17,2017-03-04 05,66
17,2017-03-04 06,78
17,2017-03-04 07,181
17,2017-03-04 08,447
17,2017-03-04 09,579
17,2017-03-04 10,528
17,2017-03-04 11,1046
17,2017-03-04 12,1028
17,2017-03-04 13,838
17,2017-03-04 14,708
17,2017-03-04 15,551
17,2017-03-04 16,531
17,2017-03-04 17,724
17,2017-03-04 18,720
17,2017-03-04 19,626
17,2017-03-04 20,342
17,2017-03-04 21,303
17,2017-03-04 22,499
17,2017-03-04 23,636
17,2017-03-05 00,406.5
17,2017-03-05 01,105
17,2017-03-05 02,46
17,2017-03-05 03,44
17,2017-03-05 04,40
17,2017-03-05 05,47
17,2017-03-05 06,115
17,2017-03-05 07,231
17,2017-03-05 08,457
17,2017-03-05 09,429
17,2017-03-05 10,573
17,2017-03-05 11,895
17,2017-03-05 12,1058
17,2017-03-05 13,661
17,2017-03-05 14,562
17,2017-03-05 15,543
17,2017-03-05 16,404
17,2017-03-05 17,748
17,2017-03-05 18,879
17,2017-03-05 19,674
17,2017-03-05 20,478
17,2017-03-05 21,640
17,2017-03-05 22,792
17,2017-03-05 23,331
17,2017-03-06 00,230
17,2017-03-06 01,100
17,2017-03-06 02,90
17,2017-03-06 03,109
17,2017-03-06 04,87
17,2017-03-06 05,151.75
17,2017-03-06 06,104
17,2017-03-06 07,444
17,2017-03-06 08,808
17,2017-03-06 09,645
17,2017-03-06 10,388
17,2017-03-06 11,592
17,2017-03-06 12,1232
17,2017-03-06 13,954
17,2017-03-06 14,749
17,2017-03-06 15,487
17,2017-03-06 16,341
17,2017-03-06 17,824
17,2017-03-06 18,913
17,2017-03-06 19,554
17,2017-03-06 20,556
17,2017-03-06 21,816
17,2017-03-06 22,949
17,2017-03-06 23,548
17,2017-03-07 00,219
17,2017-03-07 01,241.5
17,2017-03-07 02,158.5
17,2017-03-07 03,152.5
17,2017-03-07 04,148.0
17,2017-03-07 05,151.75
17,2017-03-07 06,273.75
17,2017-03-07 07,429
17,2017-03-07 08,788
17,2017-03-07 09,578
17,2017-03-07 10,316
17,2017-03-07 11,606
17,2017-03-07 12,1171
17,2017-03-07 13,950
17,2017-03-07 14,665
17,2017-03-07 15,544
17,2017-03-07 16,452
17,2017-03-07 17,828
17,2017-03-07 18,938
17,2017-03-07 19,490
17,2017-03-07 20,437
17,2017-03-07 21,619
17,2017-03-07 22,785
17,2017-03-07 23,436
17,2017-03-08 00,270
17,2017-03-08 01,237
17,2017-03-08 02,108
17,2017-03-08 03,150
17,2017-03-08 04,148.0
17,2017-03-08 05,151.75
17,2017-03-08 06,273.75
17,2017-03-08 07,723
17,2017-03-08 08,861
17,2017-03-08 09,583
17,2017-03-08 10,277
17,2017-03-08 11,532
17,2017-03-08 12,1058
17,2017-03-08 13,821
17,2017-03-08 14,695
17,2017-03-08 15,276
17,2017-03-08 16,455
17,2017-03-08 17,782
17,2017-03-08 18,802
17,2017-03-08 19,509
17,2017-03-08 20,377
17,2017-03-08 21,448
17,2017-03-08 22,699
17,2017-03-08 23,548
17,2017-03-09 00,219
17,2017-03-09 01,58
17,2017-03-09 02,43
17,2017-03-09 03,95
17,2017-03-09 04,59
17,2017-03-09 05,75
17,2017-03-09 06,140
17,2017-03-09 07,402
17,2017-03-09 08,710
17,2017-03-09 09,526
17,2017-03-09 10,329
17,2017-03-09 11,688
17,2017-03-09 12,1135
17,2017-03-09 13,806
17,2017-03-09 14,483
17,2017-03-09 15,461
17,2017-03-09 16,321
17,2017-03-09 17,794
17,2017-03-09 18,837
17,2017-03-09 19,614
17,2017-03-09 20,485
17,2017-03-09 21,417
17,2017-03-09 22,678
17,2017-03-09 23,429
17,2017-03-10 00,170
17,2017-03-10 01,54
17,2017-03-10 02,51
17,2017-03-10 03,65
17,2017-03-10 04,72
17,2017-03-10 05,44
17,2017-03-10 06,80
17,2017-03-10 07,449
17,2017-03-10 08,769
17,2017-03-10 09,621
17,2017-03-10 10,421
17,2017-03-10 11,659
17,2017-03-10 12,1313
17,2017-03-10 13,728
17,2017-03-10 14,705
17,2017-03-10 15,517
17,2017-03-10 16,514
17,2017-03-10 17,765
17,2017-03-10 18,765
17,2017-03-10 19,612
17,2017-03-10 20,459
17,2017-03-10 21,447
17,2017-03-10 22,565
17,2017-03-10 23,322
17,2017-03-11 00,119
17,2017-03-11 01,112
17,2017-03-11 02,73
17,2017-03-11 03,71
17,2017-03-11 04,109
17,2017-03-11 05,107
17,2017-03-11 06,134
17,2017-03-11 07,307
17,2017-03-11 08,445
17,2017-03-11 09,506
17,2017-03-11 10,589
17,2017-03-11 11,706
17,2017-03-11 12,764
17,2017-03-11 13,631
17,2017-03-11 14,541
17,2017-03-11 15,415
17,2017-03-11 16,568
17,2017-03-11 17,703
17,2017-03-11 18,726
17,2017-03-11 19,504
17,2017-03-11 20,366
17,2017-03-11 21,479
17,2017-03-11 22,437
17,2017-03-11 23,297
17,2017-03-12 00,239
17,2017-03-12 01,101
17,2017-03-12 02,44
17,2017-03-12 03,62
17,2017-03-12 04,54
17,2017-03-12 05,83
17,2017-03-12 06,74
17,2017-03-12 07,129
17,2017-03-12 08,382
17,2017-03-12 09,603
17,2017-03-12 10,459
17,2017-03-12 11,972
17,2017-03-12 12,976
17,2017-03-12 13,596
17,2017-03-12 14,570
17,2017-03-12 15,472
17,2017-03-12 16,496
17,2017-03-12 17,815
17,2017-03-12 18,896
17,2017-03-12 19,646
17,2017-03-12 20,423
17,2017-03-12 21,510
17,2017-03-12 22,626
17,2017-03-12 23,320
17,2017-03-13 00,145
17,2017-03-13 01,69
17,2017-03-13 02,80
17,2017-03-13 03,53
17,2017-03-13 04,49
17,2017-03-13 05,53
17,2017-03-13 06,82
17,2017-03-13 07,463
17,2017-03-13 08,866
17,2017-03-13 09,564
17,2017-03-13 10,412
17,2017-03-13 11,911
17,2017-03-13 12,1333
17,2017-03-13 13,863
17,2017-03-13 14,886
17,2017-03-13 15,515
17,2017-03-13 16,409
17,2017-03-13 17,740
17,2017-03-13 18,824
17,2017-03-13 19,692
17,2017-03-13 20,442
17,2017-03-13 21,474
17,2017-03-13 22,652
17,2017-03-13 23,469
17,2017-03-14 00,180
17,2017-03-14 01,89
17,2017-03-14 02,75
17,2017-03-14 03,63
17,2017-03-14 04,60
17,2017-03-14 05,64
17,2017-03-14 06,109
17,2017-03-14 07,515
17,2017-03-14 08,763
17,2017-03-14 09,533
17,2017-03-14 10,386
17,2017-03-14 11,674
17,2017-03-14 12,967
17,2017-03-14 13,972
17,2017-03-14 14,636
17,2017-03-14 15,501
17,2017-03-14 16,452
17,2017-03-14 17,823
17,2017-03-14 18,789
17,2017-03-14 19,538
17,2017-03-14 20,509
17,2017-03-14 21,565
17,2017-03-14 22,677
17,2017-03-14 23,358
17,2017-03-15 00,169
17,2017-03-15 01,69
17,2017-03-15 02,78
17,2017-03-15 03,51
17,2017-03-15 04,59
17,2017-03-15 05,62
17,2017-03-15 06,83
17,2017-03-15 07,317
17,2017-03-15 08,703
17,2017-03-15 09,523
17,2017-03-15 10,490
17,2017-03-15 11,615
17,2017-03-15 12,855
17,2017-03-15 13,691
17,2017-03-15 14,558
17,2017-03-15 15,489
17,2017-03-15 16,414
17,2017-03-15 17,567
17,2017-03-15 18,835
17,2017-03-15 19,538
17,2017-03-15 20,459
17,2017-03-15 21,544
17,2017-03-15 22,727
17,2017-03-15 23,465
17,2017-03-16 00,186
17,2017-03-16 01,80
17,2017-03-16 02,47
17,2017-03-16 03,40
17,2017-03-16 04,53
17,2017-03-16 05,53
17,2017-03-16 06,106
17,2017-03-16 07,339
17,2017-03-16 08,661
17,2017-03-16 09,535
17,2017-03-16 10,329
17,2017-03-16 11,654
17,2017-03-16 12,1194
17,2017-03-16 13,757
17,2017-03-16 14,533
17,2017-03-16 15,426
17,2017-03-16 16,316
17,2017-03-16 17,673
17,2017-03-16 18,748
17,2017-03-16 19,568
17,2017-03-16 20,465
17,2017-03-16 21,502
17,2017-03-16 22,611
17,2017-03-16 23,339
17,2017-03-17 00,148
17,2017-03-17 01,62
17,2017-03-17 02,51
17,2017-03-17 03,36
17,2017-03-17 04,39
17,2017-03-17 05,50
17,2017-03-17 06,74
17,2017-03-17 07,414
17,2017-03-17 08,834
17,2017-03-17 09,725
17,2017-03-17 10,369
17,2017-03-17 11,786
17,2017-03-17 12,1044
17,2017-03-17 13,829
17,2017-03-17 14,589
17,2017-03-17 15,480
17,2017-03-17 16,405
17,2017-03-17 17,872
17,2017-03-17 18,838
17,2017-03-17 19,563
17,2017-03-17 20,424
17,2017-03-17 21,422
17,2017-03-17 22,562
17,2017-03-17 23,320
17,2017-03-18 00,122
17,2017-03-18 01,105
17,2017-03-18 02,41
17,2017-03-18 03,30
17,2017-03-18 04,29
17,2017-03-18 05,34
17,2017-03-18 06,77
17,2017-03-18 07,223
17,2017-03-18 08,461
17,2017-03-18 09,623
17,2017-03-18 10,562
17,2017-03-18 11,895
17,2017-03-18 12,980
17,2017-03-18 13,599
17,2017-03-18 14,530
17,2017-03-18 15,397
17,2017-03-18 16,495
17,2017-03-18 17,767
17,2017-03-18 18,778
17,2017-03-18 19,523
17,2017-03-18 20,447
17,2017-03-18 21,458
17,2017-03-18 22,522
17,2017-03-18 23,404
17,2017-03-19 00,191
17,2017-03-19 01,83
17,2017-03-19 02,37
17,2017-03-19 03,35
17,2017-03-19 04,40
17,2017-03-19 05,47
17,2017-03-19 06,56
17,2017-03-19 07,131
17,2017-03-19 08,492
17,2017-03-19 09,694
17,2017-03-19 10,497
17,2017-03-19 11,837
17,2017-03-19 12,853
17,2017-03-19 13,611
17,2017-03-19 14,530
17,2017-03-19 15,497
17,2017-03-19 16,471
17,2017-03-19 17,870
17,2017-03-19 18,765
17,2017-03-19 19,510
17,2017-03-19 20,445
17,2017-03-19 21,498
17,2017-03-19 22,606
17,2017-03-19 23,347
17,2017-03-20 00,143
17,2017-03-20 01,57
17,2017-03-20 02,44
17,2017-03-20 03,42
17,2017-03-20 04,42
17,2017-03-20 05,60
17,2017-03-20 06,70
17,2017-03-20 07,320
17,2017-03-20 08,671
17,2017-03-20 09,532
17,2017-03-20 10,338
17,2017-03-20 11,664
17,2017-03-20 12,1104
17,2017-03-20 13,739
17,2017-03-20 14,799
17,2017-03-20 15,441
17,2017-03-20 16,393
17,2017-03-20 17,812
17,2017-03-20 18,781
17,2017-03-20 19,465
17,2017-03-20 20,416
17,2017-03-20 21,544
17,2017-03-20 22,593
17,2017-03-20 23,444
17,2017-03-21 00,159
17,2017-03-21 01,81
17,2017-03-21 02,42
17,2017-03-21 03,40
17,2017-03-21 04,37
17,2017-03-21 05,39
17,2017-03-21 06,72
17,2017-03-21 07,340
17,2017-03-21 08,790
17,2017-03-21 09,532
17,2017-03-21 10,367
17,2017-03-21 11,744
17,2017-03-21 12,1304
17,2017-03-21 13,954
17,2017-03-21 14,630
17,2017-03-21 15,524
17,2017-03-21 16,418
17,2017-03-21 17,916
17,2017-03-21 18,882
17,2017-03-21 19,478
17,2017-03-21 20,469
17,2017-03-21 21,655
17,2017-03-21 22,1018.5
17,2017-03-21 23,502
17,2017-03-22 00,214
17,2017-03-22 01,90
17,2017-03-22 02,52
17,2017-03-22 03,48
17,2017-03-22 04,49
17,2017-03-22 05,53
17,2017-03-22 06,188
17,2017-03-22 07,377
17,2017-03-22 08,724
17,2017-03-22 09,521
17,2017-03-22 10,454
17,2017-03-22 11,686
17,2017-03-22 12,1056
17,2017-03-22 13,789
17,2017-03-22 14,606
17,2017-03-22 15,428
17,2017-03-22 16,323
17,2017-03-22 17,692
17,2017-03-22 18,855
17,2017-03-22 19,569
17,2017-03-22 20,355
17,2017-03-22 21,464
17,2017-03-22 22,632
17,2017-03-22 23,334
17,2017-03-23 00,216
17,2017-03-23 01,92
17,2017-03-23 02,96
17,2017-03-23 03,104
17,2017-03-23 04,76
17,2017-03-23 05,81
17,2017-03-23 06,116
17,2017-03-23 07,360
17,2017-03-23 08,686
17,2017-03-23 09,551
17,2017-03-23 10,426
17,2017-03-23 11,656
17,2017-03-23 12,1024
17,2017-03-23 13,762
17,2017-03-23 14,505
17,2017-03-23 15,388
17,2017-03-23 16,419
17,2017-03-23 17,795
17,2017-03-23 18,899
17,2017-03-23 19,533
17,2017-03-23 20,439
17,2017-03-23 21,415
17,2017-03-23 22,587
17,2017-03-23 23,500
17,2017-03-24 00,252
17,2017-03-24 01,107
